mean_distance,median_distance,max_distance,min_distance,std_distance,cluster,global,model,classifier_type,global_predictor_type,cluster_predictor_type,clustering_method
336.4172306331955,268.32815729997475,873.6131867136622,16.97056274847714,201.5277703071192,"{'count': 6054, 'percentage': 53.007617546624644, 'mean_distance': 358.8866539456793}","{'count': 5367, 'percentage': 46.992382453375356, 'mean_distance': 311.07162065857705}","{'classifier_type': 'knn', 'global_predictor_type': 'knn', 'cluster_predictor_type': 'knn', 'clustering_method': 'grid', 'train_time': 0.1034996509552002, 'eval_time': 22.455461978912354}",knn,knn,knn,grid
